date,day_of_week,entry_time,entry_hour,direction,fvg_type,entry_price,stop_price,target_price,exit_price,outcome,pnl,fc_bullish,fc_range_pct,fc_body_ratio,fvg_size_pct,risk_pct,max_favorable_r,max_adverse_r,time_in_trade_min,aligned_with_fc,aligned_with_day,day_bullish,day_range_pct,fc_range_bucket,fc_body_bucket
2022-01-20,Thursday,09:44,9,LONG,bullish,1024.21,1016.22,1068.16,1016.22,LOSS,-1000.0,True,0.879,0.016,0.178,0.78,2.18,1.0,295,True,False,False,5.881,0.5-1%,<30%
2022-01-21,Friday,11:26,11,SHORT,bearish,980.33,984.04,959.93,959.93,WIN,5500.0,False,1.185,0.186,0.178,0.378,6.05,0.85,55,True,True,False,6.974,1-1.5%,<30%
2022-01-24,Monday,09:41,9,SHORT,bearish,895.1,901.12,861.99,861.99,WIN,5500.0,False,1.636,0.01,0.366,0.673,6.38,0.07,10,True,True,False,10.6,1.5-2%,<30%
2022-01-25,Tuesday,10:29,10,LONG,bullish,925.81,920.05,957.49,920.05,LOSS,-1000.0,True,1.419,0.245,0.398,0.622,0.54,1.18,7,True,True,True,6.292,1-1.5%,<30%
2022-01-26,Wednesday,09:49,9,LONG,bullish,947.14,944.44,961.99,961.99,WIN,5500.0,False,1.712,0.548,0.161,0.285,5.5,0.95,16,False,False,False,11.468,1.5-2%,50-70%
2022-01-27,Thursday,09:45,9,SHORT,bearish,895.02,903.0,851.13,903.0,LOSS,-1000.0,False,3.684,0.936,0.736,0.892,0.45,1.0,3,True,True,False,13.808,>3%,>70%
2022-01-28,Friday,09:57,9,LONG,bullish,808.97,803.58,838.61,803.58,LOSS,-1000.0,False,2.119,0.559,0.169,0.666,0.16,1.29,4,False,True,True,7.816,2-3%,50-70%
2022-01-31,Monday,10:06,10,LONG,bullish,893.55,887.67,925.89,925.89,WIN,5500.0,True,2.03,0.327,0.337,0.658,5.77,0.01,162,True,True,True,10.33,2-3%,30-50%
2022-02-01,Tuesday,09:54,9,SHORT,bearish,913.27,919.99,876.31,919.99,LOSS,-1000.0,False,1.516,0.278,0.382,0.736,1.23,1.55,26,True,True,False,4.444,1.5-2%,<30%
2022-02-02,Wednesday,10:24,10,SHORT,bearish,916.6,918.76,904.72,918.76,LOSS,-1000.0,False,1.234,0.328,0.039,0.236,2.12,1.22,20,True,True,False,6.851,1-1.5%,30-50%
2022-02-03,Thursday,10:04,10,LONG,bullish,903.66,898.0,934.79,934.79,WIN,5500.0,True,1.961,0.597,0.226,0.626,5.86,0.11,65,True,True,True,6.935,1.5-2%,50-70%
2022-02-04,Friday,10:13,10,LONG,bullish,903.6,900.85,918.73,900.85,LOSS,-1000.0,False,2.379,0.661,0.085,0.304,3.53,1.51,31,False,True,True,6.093,2-3%,50-70%
2022-02-07,Monday,10:05,10,LONG,bullish,937.2,933.73,956.28,933.73,LOSS,-1000.0,False,1.161,0.31,0.46,0.37,0.11,1.1,2,False,False,False,4.867,1-1.5%,30-50%
2022-02-08,Tuesday,10:53,10,LONG,bullish,915.63,910.57,943.48,924.0,TIMEOUT,1652.45,False,1.678,0.561,0.064,0.553,2.1,0.71,418,False,True,True,3.457,1.5-2%,50-70%
2022-02-09,Wednesday,13:00,13,SHORT,bearish,936.72,938.04,929.46,938.04,LOSS,-1000.0,True,1.153,0.461,0.182,0.141,0.47,1.09,3,False,False,True,2.831,1-1.5%,30-50%
2022-02-10,Thursday,12:52,12,LONG,bullish,923.71,921.2,937.51,921.2,LOSS,-1000.0,True,1.453,0.737,0.13,0.272,1.43,1.04,23,True,False,False,5.074,1-1.5%,>70%
2022-02-11,Friday,09:58,9,SHORT,bearish,899.21,903.85,873.69,903.85,LOSS,-1000.0,True,1.122,0.027,0.197,0.516,0.21,1.01,5,False,True,False,7.251,1-1.5%,<30%
2022-02-14,Monday,14:12,14,LONG,bullish,864.12,860.67,883.1,880.0,TIMEOUT,4602.9,False,1.333,0.117,0.374,0.399,5.46,0.7,211,False,True,True,7.727,1-1.5%,<30%
2022-02-15,Tuesday,12:55,12,LONG,bullish,911.84,908.5,930.2,918.0,TIMEOUT,1844.95,True,1.422,0.352,0.092,0.366,3.34,0.22,325,True,True,True,3.299,1-1.5%,30-50%
2022-02-16,Wednesday,09:43,9,SHORT,bearish,908.58,910.91,895.77,910.91,LOSS,-1000.0,True,0.701,0.105,0.123,0.256,0.46,1.12,3,False,False,True,2.972,0.5-1%,<30%
2022-02-17,Thursday,09:58,9,SHORT,bearish,906.99,909.23,894.68,909.23,LOSS,-1000.0,True,0.691,0.126,0.168,0.247,0.61,1.12,5,False,True,False,5.481,0.5-1%,<30%
2022-02-18,Friday,14:34,14,SHORT,bearish,859.77,863.08,841.56,851.14,TIMEOUT,2607.25,False,1.623,0.945,0.102,0.385,2.82,0.92,180,True,True,False,5.721,1.5-2%,>70%
2022-02-22,Tuesday,10:14,10,LONG,bullish,845.08,843.0,856.52,856.52,WIN,5500.0,True,1.659,0.05,0.521,0.246,5.6,0.47,15,True,True,True,6.707,1.5-2%,<30%
2022-02-23,Wednesday,09:46,9,SHORT,bearish,824.25,826.49,811.93,811.93,WIN,5500.0,True,1.107,0.382,0.279,0.272,6.02,0.1,11,False,True,False,11.523,1-1.5%,30-50%
2022-02-24,Thursday,09:44,9,LONG,bullish,736.12,724.61,799.44,799.44,WIN,5500.0,True,4.168,0.535,0.153,1.564,5.65,0.27,369,True,True,True,15.392,>3%,50-70%
2022-02-25,Friday,11:24,11,SHORT,bearish,806.61,808.0,798.97,808.0,LOSS,-1000.0,True,2.05,0.364,0.427,0.172,2.6,1.86,10,False,False,True,5.525,2-3%,30-50%
2022-02-28,Monday,09:52,9,LONG,bullish,828.35,825.31,845.07,845.07,WIN,5500.0,True,1.829,0.961,0.305,0.367,5.75,0.0,8,True,True,True,11.369,1.5-2%,>70%
2022-03-01,Tuesday,09:51,9,SHORT,bearish,860.12,867.85,817.57,867.85,LOSS,-1000.0,False,2.019,0.351,0.135,0.899,0.44,1.12,25,True,True,False,4.479,2-3%,30-50%
2022-03-02,Wednesday,09:59,9,SHORT,bearish,873.38,876.11,858.39,858.39,WIN,5500.0,True,1.327,0.137,0.082,0.312,5.82,0.59,14,False,False,True,4.908,1-1.5%,<30%
2022-03-03,Thursday,09:40,9,SHORT,bearish,877.0,880.57,857.36,857.36,WIN,5500.0,True,1.259,0.579,0.303,0.407,5.59,0.11,61,False,True,False,7.814,1-1.5%,50-70%
2022-03-04,Friday,14:25,14,LONG,bullish,842.67,840.51,854.58,840.51,LOSS,-1000.0,False,1.291,0.608,0.045,0.257,0.14,1.42,2,False,True,True,3.668,1-1.5%,50-70%
2022-03-07,Monday,11:30,11,SHORT,bearish,836.79,840.63,815.64,815.64,WIN,5500.0,False,1.217,0.162,0.226,0.459,5.6,0.86,127,True,True,False,8.807,1-1.5%,<30%
2022-03-08,Tuesday,10:19,10,LONG,bullish,811.84,805.5,846.73,805.5,LOSS,-1000.0,False,2.126,0.569,0.27,0.781,0.44,1.04,6,False,True,True,8.425,2-3%,50-70%
2022-03-09,Wednesday,10:06,10,LONG,bullish,844.8,842.04,860.0,842.04,LOSS,-1000.0,True,1.362,0.114,0.17,0.327,2.24,1.65,9,True,True,True,4.813,1-1.5%,<30%
2022-03-10,Thursday,09:50,9,SHORT,bearish,837.75,841.82,815.33,841.82,LOSS,-1000.0,False,1.456,0.41,0.149,0.486,1.78,1.04,29,True,True,False,5.187,1-1.5%,30-50%
2022-03-11,Friday,09:54,9,SHORT,bearish,828.99,830.99,817.99,817.99,WIN,5500.0,False,1.154,0.279,0.143,0.241,6.06,0.05,15,True,True,False,7.417,1-1.5%,<30%
2022-03-14,Monday,13:52,13,LONG,bullish,768.15,763.59,793.26,763.59,LOSS,-1000.0,False,3.359,0.737,0.124,0.594,0.48,1.31,24,False,False,False,5.913,>3%,>70%
2022-03-15,Tuesday,09:46,9,SHORT,bearish,757.96,764.7,720.89,764.7,LOSS,-1000.0,True,1.495,0.339,0.712,0.889,0.21,1.19,6,False,False,True,6.583,1-1.5%,30-50%
2022-03-16,Wednesday,14:19,14,LONG,bullish,818.24,814.3,839.88,814.3,LOSS,-1000.0,True,1.16,0.517,0.228,0.481,0.52,1.46,5,True,True,True,5.72,1-1.5%,50-70%
2022-03-17,Thursday,11:05,11,LONG,bullish,838.75,836.0,853.91,853.91,WIN,5500.0,True,1.445,0.383,0.188,0.328,5.89,0.19,76,True,True,True,5.846,1-1.5%,30-50%
2022-03-18,Friday,10:41,10,LONG,bullish,890.4,886.67,910.9,905.4,TIMEOUT,4023.6,False,1.272,0.499,0.036,0.419,4.68,0.94,414,False,True,True,5.247,1-1.5%,30-50%
2022-03-21,Monday,09:52,9,SHORT,bearish,926.51,933.2,889.71,918.27,TIMEOUT,1231.69,True,2.121,0.658,0.126,0.722,2.9,0.94,502,False,False,True,4.981,2-3%,50-70%
2022-03-22,Tuesday,10:09,10,LONG,bullish,937.33,931.82,967.63,967.63,WIN,5500.0,True,1.129,0.323,0.375,0.588,5.54,0.58,242,True,True,True,8.594,1-1.5%,30-50%
2022-03-23,Wednesday,09:54,9,LONG,bullish,998.71,992.28,1034.1,1034.1,WIN,5500.0,True,1.323,0.714,0.121,0.644,5.64,0.56,23,True,True,True,6.505,1-1.5%,>70%
2022-03-24,Thursday,09:58,9,SHORT,bearish,1002.57,1010.18,960.68,1010.18,LOSS,-1000.0,True,1.7,0.58,0.36,0.76,0.08,1.11,5,False,False,True,3.558,1.5-2%,50-70%
2022-03-25,Friday,10:24,10,LONG,bullish,1012.48,1010.02,1025.99,1010.02,LOSS,-1000.0,True,1.219,0.162,0.042,0.243,0.21,1.11,1,True,False,False,2.419,1-1.5%,<30%
2022-03-28,Monday,10:14,10,SHORT,bearish,1064.13,1071.0,1026.34,1071.0,LOSS,-1000.0,False,1.545,0.541,0.266,0.646,0.85,1.37,15,True,False,True,9.509,1.5-2%,50-70%
2022-03-29,Tuesday,11:52,11,SHORT,bearish,1102.63,1104.01,1095.04,1104.01,LOSS,-1000.0,True,1.192,0.031,0.048,0.125,0.09,1.09,1,False,True,False,4.682,1-1.5%,<30%
2022-03-30,Wednesday,15:53,15,SHORT,bearish,1089.76,1091.79,1078.6,1091.79,LOSS,-1000.0,True,0.839,0.219,0.044,0.186,0.28,1.67,2,False,False,True,2.74,0.5-1%,<30%
2022-03-31,Thursday,10:14,10,LONG,bullish,1092.13,1089.27,1107.86,1089.27,LOSS,-1000.0,False,1.146,0.626,0.127,0.262,3.85,1.31,164,False,False,False,2.723,1-1.5%,50-70%
2022-04-01,Friday,10:07,10,SHORT,bearish,1073.57,1075.35,1063.78,1075.35,LOSS,-1000.0,False,0.662,0.023,0.057,0.166,0.22,2.56,3,True,False,True,2.603,0.5-1%,<30%
2022-04-04,Monday,09:44,9,SHORT,bearish,1075.61,1080.44,1049.07,1080.44,LOSS,-1000.0,False,1.465,0.506,0.164,0.449,0.64,1.18,6,True,False,True,7.08,1-1.5%,50-70%
2022-04-05,Tuesday,09:58,9,LONG,bullish,1147.19,1142.56,1172.66,1142.56,LOSS,-1000.0,True,0.73,0.106,0.433,0.404,0.13,1.08,2,True,False,False,6.002,0.5-1%,<30%
2022-04-06,Wednesday,14:07,14,SHORT,bearish,1053.75,1061.95,1008.66,1043.0,TIMEOUT,1311.57,False,1.393,0.253,0.056,0.778,2.4,0.74,258,True,True,False,6.104,1-1.5%,<30%
2022-04-07,Thursday,09:47,9,SHORT,bearish,1055.32,1060.0,1029.58,1060.0,LOSS,-1000.0,True,1.449,0.589,0.02,0.443,0.24,1.31,3,False,False,True,5.216,1-1.5%,50-70%
2022-04-08,Friday,09:45,9,LONG,bullish,1043.73,1039.0,1069.74,1039.0,LOSS,-1000.0,False,1.234,0.43,0.195,0.453,0.11,1.28,4,False,False,False,5.099,1-1.5%,30-50%
2022-04-11,Monday,09:44,9,LONG,bullish,998.85,992.14,1035.77,992.14,LOSS,-1000.0,True,1.379,0.642,0.138,0.672,0.26,1.06,10,True,False,False,4.854,1-1.5%,50-70%
2022-04-12,Tuesday,10:50,10,SHORT,bearish,997.0,998.91,986.5,998.91,LOSS,-1000.0,True,0.865,0.689,0.01,0.192,1.98,1.97,12,False,False,True,6.02,0.5-1%,50-70%
2022-04-13,Wednesday,09:45,9,LONG,bullish,991.4,988.79,1005.73,988.79,LOSS,-1000.0,False,0.974,0.411,0.259,0.263,3.3,1.6,11,False,True,True,5.316,0.5-1%,30-50%
2022-04-14,Thursday,09:48,9,SHORT,bearish,993.66,999.11,963.68,989.45,TIMEOUT,772.48,True,1.36,0.881,0.045,0.548,2.1,0.8,508,False,True,False,4.662,1-1.5%,>70%
2022-04-18,Monday,10:04,10,LONG,bullish,986.22,982.68,1005.7,1005.7,WIN,5500.0,False,1.592,0.444,0.147,0.359,5.77,0.48,22,False,True,True,4.205,1.5-2%,30-50%
2022-04-19,Tuesday,09:46,9,LONG,bullish,1005.07,1000.11,1032.35,1032.35,WIN,5500.0,True,1.175,0.25,0.242,0.494,5.59,0.15,113,True,True,True,3.929,1-1.5%,<30%
2022-04-20,Wednesday,16:46,16,SHORT,bearish,1017.01,1018.5,1008.81,1018.5,LOSS,-1000.0,False,0.904,0.216,0.156,0.147,0.28,1.0,3,True,False,True,7.24,0.5-1%,<30%
2022-04-21,Thursday,09:50,9,LONG,bullish,1086.99,1080.79,1121.09,1080.79,LOSS,-1000.0,True,1.681,0.05,0.262,0.57,0.58,1.36,6,True,False,False,9.287,1.5-2%,<30%
2022-04-22,Friday,10:34,10,LONG,bullish,1017.48,1011.0,1053.15,1011.0,LOSS,-1000.0,False,1.559,0.35,0.306,0.637,2.43,1.06,97,False,False,False,4.039,1.5-2%,30-50%
2022-04-25,Monday,09:55,9,LONG,bullish,995.09,988.0,1034.09,988.0,LOSS,-1000.0,True,1.091,0.164,0.253,0.712,0.23,1.0,7,True,False,False,4.761,1-1.5%,<30%
2022-04-26,Tuesday,09:45,9,SHORT,bearish,971.68,978.28,935.38,935.38,WIN,5500.0,False,1.232,0.529,0.304,0.679,5.78,0.06,17,True,True,False,14.293,1-1.5%,50-70%
2022-04-27,Wednesday,11:05,11,SHORT,bearish,902.73,907.59,876.01,907.59,LOSS,-1000.0,True,2.438,0.536,0.243,0.538,1.29,1.08,26,False,False,True,4.541,2-3%,50-70%
2022-04-28,Thursday,14:05,14,SHORT,bearish,875.33,880.87,844.86,880.87,LOSS,-1000.0,False,1.737,0.761,0.634,0.633,0.87,1.36,25,True,True,False,10.35,1.5-2%,>70%
2022-04-29,Friday,10:45,10,SHORT,bearish,907.79,911.73,886.15,911.73,LOSS,-1000.0,True,2.685,0.437,0.43,0.433,1.72,1.49,20,False,True,False,7.386,2-3%,30-50%
2022-05-02,Monday,09:52,9,LONG,bullish,871.67,865.42,906.08,865.42,LOSS,-1000.0,False,1.794,0.263,0.89,0.718,3.73,1.03,186,False,True,True,7.4,1.5-2%,<30%
2022-05-03,Tuesday,09:50,9,LONG,bullish,904.67,896.0,952.39,907.0,TIMEOUT,268.01,False,1.604,0.704,0.06,0.959,2.24,0.53,494,False,True,True,3.93,1.5-2%,>70%
2022-05-04,Wednesday,12:57,12,LONG,bullish,913.0,909.97,929.65,909.97,LOSS,-1000.0,True,0.855,0.192,0.13,0.332,4.8,4.17,70,True,True,True,7.742,0.5-1%,<30%
2022-05-05,Thursday,10:15,10,SHORT,bearish,915.0,919.0,893.0,893.0,WIN,5500.0,False,0.897,0.037,0.332,0.437,5.64,0.04,17,True,True,False,9.866,0.5-1%,<30%
2022-05-06,Friday,14:10,14,LONG,bullish,858.69,856.59,870.24,856.59,LOSS,-1000.0,False,3.554,0.972,0.353,0.245,4.26,1.0,76,False,False,False,5.34,>3%,>70%
2022-05-09,Monday,09:51,9,LONG,bullish,840.2,832.61,881.93,832.61,LOSS,-1000.0,False,2.259,0.521,0.409,0.903,0.72,1.48,9,False,False,False,8.449,2-3%,50-70%
2022-05-10,Tuesday,15:23,15,SHORT,bearish,800.25,802.61,787.25,802.61,LOSS,-1000.0,False,1.263,0.319,0.096,0.295,3.91,1.05,31,True,True,False,6.325,1-1.5%,30-50%
2022-05-11,Wednesday,12:29,12,SHORT,bearish,775.46,778.8,757.09,757.09,WIN,5500.0,False,1.884,0.719,0.531,0.431,5.66,0.16,36,True,True,False,11.168,1.5-2%,>70%
2022-05-12,Thursday,10:04,10,LONG,bullish,705.55,694.7,765.26,741.0,TIMEOUT,3265.32,False,2.699,0.087,0.375,1.539,4.98,0.1,520,False,True,True,10.889,2-3%,<30%
2022-05-13,Friday,09:49,9,LONG,bullish,760.48,756.16,784.24,784.24,WIN,5500.0,False,2.549,0.962,0.172,0.568,5.95,0.07,144,False,True,True,5.12,2-3%,>70%
2022-05-16,Monday,10:07,10,LONG,bullish,758.8,754.31,783.5,754.31,LOSS,-1000.0,False,2.136,0.575,0.141,0.592,2.44,1.09,27,False,False,False,7.213,2-3%,50-70%
2022-05-17,Tuesday,11:57,11,LONG,bullish,756.0,753.43,770.13,753.43,LOSS,-1000.0,True,1.368,0.396,0.258,0.34,0.34,1.16,4,True,True,True,4.78,1-1.5%,30-50%
2022-05-18,Wednesday,09:51,9,LONG,bullish,746.98,742.01,774.32,742.01,LOSS,-1000.0,True,1.261,0.235,0.137,0.665,2.72,1.28,85,True,False,False,8.049,1-1.5%,<30%
2022-05-19,Thursday,10:20,10,LONG,bullish,714.04,707.8,748.35,707.8,LOSS,-1000.0,False,1.677,0.541,0.473,0.874,0.1,1.17,5,False,True,True,6.368,1.5-2%,50-70%
2022-05-20,Friday,10:30,10,SHORT,bearish,687.07,689.49,673.73,673.73,WIN,5500.0,False,1.435,0.116,0.35,0.353,5.68,0.42,22,True,True,False,13.405,1-1.5%,<30%
2022-05-23,Monday,10:09,10,LONG,bullish,647.59,644.0,667.31,667.31,WIN,5500.0,False,1.997,0.538,0.726,0.554,7.12,0.21,22,False,False,False,6.73,1.5-2%,50-70%
2022-05-24,Tuesday,09:55,9,SHORT,bearish,640.92,645.74,614.44,645.74,LOSS,-1000.0,False,1.787,0.799,0.253,0.751,2.76,1.33,113,True,True,False,5.879,1.5-2%,>70%
2022-05-25,Wednesday,10:00,10,LONG,bullish,636.8,634.39,650.03,634.39,LOSS,-1000.0,True,1.849,0.674,0.424,0.378,0.12,1.27,1,True,True,True,8.149,1.5-2%,50-70%
2022-05-26,Thursday,10:24,10,LONG,bullish,690.21,686.3,711.66,686.3,LOSS,-1000.0,True,2.17,0.106,0.165,0.565,0.1,1.33,1,True,True,True,9.772,2-3%,<30%
2022-05-27,Friday,10:15,10,LONG,bullish,741.99,739.82,753.94,753.94,WIN,5500.0,True,2.394,0.42,0.188,0.293,5.74,0.14,21,True,True,True,7.677,2-3%,30-50%
2022-05-31,Tuesday,11:08,11,SHORT,bearish,757.24,764.02,719.95,764.02,LOSS,-1000.0,False,1.736,0.598,0.44,0.895,0.6,1.22,40,True,True,False,5.851,1.5-2%,50-70%
2022-06-01,Wednesday,09:55,9,LONG,bullish,768.19,765.41,783.48,765.41,LOSS,-1000.0,True,1.866,0.641,0.234,0.362,0.08,1.06,1,True,False,False,5.404,1.5-2%,50-70%
2022-06-02,Thursday,09:59,9,LONG,bullish,754.4,747.77,790.87,790.87,WIN,5500.0,True,1.387,0.288,0.172,0.879,5.59,0.36,108,True,True,True,8.911,1-1.5%,<30%
2022-06-03,Friday,09:42,9,SHORT,bearish,723.24,728.54,694.12,728.54,LOSS,-1000.0,True,2.344,0.521,0.377,0.732,1.5,1.02,14,False,True,False,10.709,2-3%,50-70%
2022-06-06,Monday,11:04,11,SHORT,bearish,718.91,721.43,705.05,705.05,WIN,5500.0,False,1.64,0.781,0.028,0.351,6.06,0.16,60,True,True,False,4.407,1.5-2%,>70%
2022-06-07,Tuesday,09:44,9,LONG,bullish,708.3,703.24,736.15,703.24,LOSS,-1000.0,False,1.896,0.397,0.571,0.715,0.55,1.26,10,False,True,True,4.183,1.5-2%,30-50%
2022-06-08,Wednesday,09:55,9,LONG,bullish,742.64,738.22,766.95,738.22,LOSS,-1000.0,True,1.118,0.523,0.107,0.595,1.64,1.02,95,True,True,True,5.203,1-1.5%,50-70%
2022-06-09,Thursday,13:56,13,LONG,bullish,737.09,736.0,743.09,736.0,LOSS,-1000.0,False,1.311,0.541,0.045,0.148,1.75,1.72,8,False,False,False,6.536,1-1.5%,50-70%
2022-06-10,Friday,16:19,16,LONG,bullish,714.5,709.91,739.75,709.91,LOSS,-1000.0,False,2.363,0.487,0.587,0.642,0.44,3.88,2,False,False,False,6.742,2-3%,30-50%
2022-06-13,Monday,09:47,9,SHORT,bearish,662.54,671.77,611.81,643.3,TIMEOUT,2086.2,True,1.914,0.053,1.191,1.392,2.16,0.75,558,False,True,False,7.888,1.5-2%,<30%
2022-06-14,Tuesday,10:58,10,SHORT,bearish,647.23,648.9,638.05,648.9,LOSS,-1000.0,False,1.242,0.713,0.027,0.258,0.71,1.47,3,True,False,True,6.603,1-1.5%,>70%
2022-06-15,Wednesday,10:41,10,LONG,bullish,669.52,667.7,679.53,667.7,LOSS,-1000.0,True,2.028,0.381,0.131,0.272,1.0,1.1,5,True,True,True,7.865,2-3%,30-50%
2022-06-16,Thursday,10:35,10,SHORT,bearish,657.82,662.04,634.58,634.58,WIN,5500.0,False,1.657,0.253,0.464,0.642,5.51,0.38,203,True,True,False,10.237,1.5-2%,<30%
2022-06-17,Friday,11:48,11,LONG,bullish,648.57,647.05,656.93,647.05,LOSS,-1000.0,True,1.458,0.709,0.221,0.234,0.63,1.36,3,True,True,True,4.407,1-1.5%,>70%
2022-06-21,Tuesday,10:13,10,LONG,bullish,703.17,700.97,715.26,715.26,WIN,5500.0,True,1.713,0.771,0.215,0.313,6.06,0.85,33,True,True,True,10.747,1.5-2%,>70%
2022-06-22,Wednesday,15:38,15,SHORT,bearish,706.02,707.21,699.51,707.21,LOSS,-1000.0,True,1.838,0.796,0.226,0.168,0.0,1.09,1,False,False,True,8.031,1.5-2%,>70%
2022-06-23,Thursday,09:45,9,SHORT,bearish,693.85,699.76,661.35,699.76,LOSS,-1000.0,False,1.507,0.498,0.367,0.852,0.12,1.01,3,True,True,False,5.347,1.5-2%,30-50%
2022-06-24,Friday,09:53,9,LONG,bullish,727.65,726.5,733.97,726.5,LOSS,-1000.0,True,1.609,0.617,0.183,0.158,0.64,1.26,1,True,True,True,4.413,1.5-2%,50-70%
2022-06-27,Monday,10:12,10,SHORT,bearish,737.75,740.72,721.42,740.72,LOSS,-1000.0,False,1.879,0.417,0.336,0.403,1.04,1.0,19,True,True,False,3.818,1.5-2%,30-50%
2022-06-28,Tuesday,10:42,10,SHORT,bearish,728.08,731.66,708.39,708.39,WIN,5500.0,True,1.72,0.64,0.1,0.492,5.77,0.81,80,False,True,False,7.73,1.5-2%,50-70%
2022-06-29,Wednesday,10:37,10,SHORT,bearish,674.0,677.69,653.7,677.69,LOSS,-1000.0,False,1.895,0.853,0.254,0.547,0.27,1.53,5,True,True,False,4.76,1.5-2%,>70%
2022-06-30,Thursday,09:44,9,SHORT,bearish,673.5,677.06,653.91,677.06,LOSS,-1000.0,True,1.681,0.562,0.271,0.529,0.96,1.89,3,False,False,True,4.744,1.5-2%,50-70%
2022-07-01,Friday,10:06,10,SHORT,bearish,679.85,683.64,659.01,679.4,TIMEOUT,118.73,False,1.406,0.093,0.508,0.557,3.56,0.93,437,True,False,True,4.231,1-1.5%,<30%
2022-07-05,Tuesday,10:08,10,SHORT,bearish,652.0,653.67,642.82,653.67,LOSS,-1000.0,False,2.157,0.629,0.199,0.256,0.32,1.59,1,True,False,True,7.808,2-3%,50-70%
2022-07-06,Wednesday,09:39,9,SHORT,bearish,686.52,692.87,651.59,692.87,LOSS,-1000.0,True,1.675,0.562,0.528,0.925,0.0,1.03,3,False,True,False,3.167,1.5-2%,50-70%
2022-07-07,Thursday,10:10,10,LONG,bullish,723.0,719.55,742.01,719.55,LOSS,-1000.0,True,1.656,0.371,0.163,0.478,0.09,1.09,1,True,True,True,5.629,1.5-2%,30-50%
2022-07-08,Friday,10:03,10,LONG,bullish,736.36,733.15,754.02,754.02,WIN,5500.0,True,1.247,0.417,0.1,0.436,5.69,0.17,24,True,True,True,5.878,1-1.5%,30-50%
2022-07-11,Monday,09:56,9,SHORT,bearish,725.04,727.95,709.04,727.95,LOSS,-1000.0,False,1.457,0.707,0.211,0.401,0.36,1.65,2,True,True,False,8.357,1-1.5%,>70%
2022-07-12,Tuesday,12:02,12,SHORT,bearish,702.5,704.84,689.66,704.84,LOSS,-1000.0,False,1.371,0.123,0.105,0.332,0.14,1.63,4,True,False,True,4.919,1-1.5%,<30%
2022-07-13,Wednesday,09:42,9,LONG,bullish,692.66,686.0,729.29,704.05,TIMEOUT,1710.25,True,1.31,0.344,0.172,0.961,5.03,0.85,533,True,True,True,7.795,1-1.5%,30-50%
2022-07-14,Thursday,10:10,10,SHORT,bearish,688.92,690.5,680.2,690.5,LOSS,-1000.0,False,2.224,0.45,0.077,0.23,0.58,2.24,1,True,False,True,4.299,2-3%,30-50%
2022-07-15,Friday,10:02,10,SHORT,bearish,721.3,724.67,702.76,719.0,TIMEOUT,682.49,True,1.352,0.509,0.188,0.467,3.15,0.32,440,False,False,True,3.015,1-1.5%,50-70%
2022-07-18,Monday,09:59,9,LONG,bullish,746.98,745.5,755.16,745.5,LOSS,-1000.0,True,1.668,0.618,0.138,0.199,0.15,2.87,1,True,False,False,4.473,1.5-2%,50-70%
2022-07-19,Tuesday,10:00,10,SHORT,bearish,725.5,729.0,706.25,729.0,LOSS,-1000.0,True,1.115,0.332,0.036,0.482,4.16,1.23,95,False,False,True,4.51,1-1.5%,30-50%
2022-07-20,Wednesday,09:53,9,SHORT,bearish,738.26,745.0,701.19,745.0,LOSS,-1000.0,True,1.41,0.829,0.369,0.913,1.16,1.32,46,False,False,True,6.415,1-1.5%,>70%
2022-07-21,Thursday,09:59,9,LONG,bullish,787.13,783.11,809.24,783.11,LOSS,-1000.0,True,1.981,0.418,0.111,0.511,1.07,1.01,26,True,True,True,9.502,1.5-2%,30-50%
2022-07-22,Friday,09:43,9,LONG,bullish,837.23,831.33,869.68,831.33,LOSS,-1000.0,False,1.446,0.49,0.385,0.705,0.26,1.06,2,False,True,True,4.498,1-1.5%,30-50%
2022-07-25,Monday,13:52,13,SHORT,bearish,807.72,808.47,803.6,808.47,LOSS,-1000.0,False,1.368,0.2,0.071,0.093,4.03,1.27,31,True,True,False,3.626,1-1.5%,<30%
2022-07-26,Tuesday,09:58,9,SHORT,bearish,790.95,794.62,770.74,770.74,WIN,5500.0,False,0.991,0.656,0.099,0.465,5.84,0.77,118,True,True,False,4.394,0.5-1%,50-70%
2022-07-27,Wednesday,10:46,10,LONG,bullish,805.03,803.15,815.36,815.36,WIN,5500.0,False,1.22,0.269,0.055,0.233,6.62,0.87,197,False,True,True,6.481,1-1.5%,<30%
2022-07-28,Thursday,09:44,9,SHORT,bearish,836.4,845.33,787.28,845.33,LOSS,-1000.0,True,1.32,0.634,0.076,1.068,2.02,1.04,303,False,False,True,4.718,1-1.5%,50-70%
2022-07-29,Friday,09:44,9,LONG,bullish,852.63,850.0,867.1,867.1,WIN,5500.0,False,0.97,0.272,0.141,0.308,5.54,0.02,62,False,True,True,6.763,0.5-1%,<30%
2022-08-01,Monday,10:12,10,LONG,bullish,928.84,925.33,948.15,925.33,LOSS,-1000.0,True,1.796,0.192,0.628,0.378,0.18,1.47,3,True,True,True,6.251,1.5-2%,<30%
2022-08-02,Tuesday,10:19,10,LONG,bullish,898.09,893.64,922.57,922.57,WIN,5500.0,True,1.549,0.505,0.37,0.495,5.61,0.81,142,True,True,True,5.567,1.5-2%,50-70%
