date,day_of_week,entry_time,entry_hour,direction,fvg_type,entry_price,stop_price,target_price,exit_price,outcome,pnl,fc_bullish,fc_range_pct,fc_body_ratio,fvg_size_pct,risk_pct,max_favorable_r,max_adverse_r,time_in_trade_min,aligned_with_fc,aligned_with_day,day_bullish,day_range_pct,fc_range_bucket,fc_body_bucket
2019-07-15,Monday,09:53,9,SHORT,bearish,246.54,247.0,244.01,247.0,LOSS,-1000.0,False,1.117,0.124,0.105,0.187,0.15,1.54,1,True,False,True,3.87,1-1.5%,<30%
2019-07-16,Tuesday,10:19,10,LONG,bullish,249.99,249.5,252.69,252.69,WIN,5500.0,True,1.277,0.078,0.04,0.196,5.86,0.65,175,True,False,False,2.217,1-1.5%,<30%
2019-07-17,Wednesday,11:02,11,LONG,bullish,255.65,255.26,257.77,257.77,WIN,5500.0,False,0.915,0.455,0.11,0.151,5.83,0.62,77,False,True,True,2.35,0.5-1%,30-50%
2019-07-18,Thursday,09:55,9,SHORT,bearish,253.35,254.12,249.11,254.12,LOSS,-1000.0,False,0.801,0.473,0.181,0.304,0.25,1.34,3,True,True,False,1.518,0.5-1%,30-50%
2019-07-19,Friday,10:18,10,LONG,bullish,256.87,256.63,258.19,256.63,LOSS,-1000.0,False,0.493,0.246,0.137,0.093,0.0,1.62,1,False,True,True,2.094,<0.5%,<30%
2019-07-22,Monday,09:48,9,LONG,bullish,261.02,260.41,264.37,260.41,LOSS,-1000.0,True,0.429,0.333,0.015,0.234,1.86,1.33,17,True,False,False,3.104,<0.5%,30-50%
2019-07-23,Tuesday,09:50,9,LONG,bullish,257.1,256.61,259.8,256.61,LOSS,-1000.0,False,0.855,0.306,0.14,0.191,0.31,1.61,4,False,True,True,2.331,0.5-1%,30-50%
2019-07-24,Wednesday,10:32,10,LONG,bullish,259.95,259.48,262.55,259.48,LOSS,-1000.0,True,0.798,0.507,0.046,0.182,0.42,1.2,4,True,False,False,13.551,0.5-1%,50-70%
2019-07-25,Thursday,11:15,11,SHORT,bearish,229.85,230.24,227.7,227.7,WIN,5500.0,False,1.881,0.56,0.102,0.17,5.92,0.46,14,True,True,False,4.856,1.5-2%,50-70%
2019-07-26,Friday,12:26,12,SHORT,bearish,224.78,225.0,223.6,225.0,LOSS,-1000.0,False,1.065,0.247,0.12,0.096,0.0,1.0,2,True,True,False,3.503,1-1.5%,<30%
2019-07-29,Monday,10:01,10,LONG,bullish,228.7,228.01,232.49,228.01,LOSS,-1000.0,True,0.999,0.009,0.39,0.302,0.68,1.81,10,True,True,True,4.809,0.5-1%,<30%
2019-07-30,Tuesday,09:41,9,LONG,bullish,235.11,233.72,242.76,242.76,WIN,5500.0,False,1.015,0.304,0.139,0.591,5.54,0.32,322,False,True,True,4.959,1-1.5%,30-50%
2019-07-31,Wednesday,10:15,10,SHORT,bearish,242.82,243.46,239.3,243.46,LOSS,-1000.0,True,1.286,0.294,0.168,0.264,0.0,1.19,1,False,True,False,4.144,1-1.5%,<30%
2019-08-01,Thursday,09:54,9,SHORT,bearish,241.2,241.86,237.57,241.86,LOSS,-1000.0,False,0.709,0.125,0.05,0.274,0.61,1.62,5,True,True,False,5.258,0.5-1%,<30%
2019-08-02,Friday,12:31,12,SHORT,bearish,233.0,233.4,230.84,233.4,LOSS,-1000.0,True,1.498,0.664,0.184,0.169,4.55,1.08,109,False,False,True,3.564,1-1.5%,50-70%
2019-08-05,Monday,14:49,14,SHORT,bearish,228.22,228.63,225.97,228.63,LOSS,-1000.0,True,1.057,0.446,0.004,0.18,2.2,1.3,30,False,True,False,4.62,1-1.5%,30-50%
2019-08-06,Tuesday,14:19,14,SHORT,bearish,229.57,229.88,227.86,229.88,LOSS,-1000.0,False,0.626,0.255,0.078,0.135,0.74,1.22,4,True,False,True,3.201,0.5-1%,<30%
2019-08-07,Wednesday,10:02,10,LONG,bullish,227.62,227.21,229.88,229.88,WIN,5500.0,True,0.688,0.174,0.036,0.18,5.8,0.91,69,True,True,True,3.367,0.5-1%,<30%
2019-08-08,Thursday,09:39,9,LONG,bullish,236.21,235.6,239.57,235.6,LOSS,-1000.0,True,0.801,0.447,0.047,0.258,0.72,1.05,2,True,True,True,3.06,0.5-1%,30-50%
2019-08-09,Friday,10:08,10,SHORT,bearish,235.46,237.25,225.62,235.1,TIMEOUT,201.17,True,0.949,0.843,0.114,0.76,0.92,0.96,372,False,True,False,2.179,0.5-1%,>70%
2019-08-12,Monday,09:46,9,SHORT,bearish,234.05,234.98,228.94,228.94,WIN,5500.0,True,1.343,0.344,0.07,0.397,5.7,0.0,112,False,True,False,2.988,1-1.5%,30-50%
2019-08-13,Tuesday,10:12,10,LONG,bullish,231.49,231.0,234.19,234.19,WIN,5500.0,False,0.609,0.237,0.376,0.212,5.55,0.0,20,False,True,True,4.092,0.5-1%,<30%
2019-08-14,Wednesday,10:18,10,SHORT,bearish,228.35,228.7,226.43,228.7,LOSS,-1000.0,False,0.842,0.552,0.039,0.153,0.0,1.02,1,True,True,False,8.643,0.5-1%,50-70%
2019-08-15,Thursday,10:17,10,SHORT,bearish,216.5,217.24,212.44,212.44,WIN,5500.0,False,1.817,0.714,0.094,0.341,5.96,0.27,53,True,True,False,5.169,1.5-2%,>70%
2019-08-16,Friday,09:42,9,LONG,bullish,218.92,218.0,223.98,218.0,LOSS,-1000.0,True,0.857,0.328,0.11,0.42,3.61,3.57,380,True,True,True,3.056,0.5-1%,30-50%
2019-08-19,Monday,09:48,9,SHORT,bearish,223.6,224.45,218.91,224.45,LOSS,-1000.0,False,0.882,0.381,0.04,0.382,2.23,1.29,61,True,False,True,3.09,0.5-1%,30-50%
2019-08-20,Tuesday,09:48,9,SHORT,bearish,225.93,226.73,221.52,226.73,LOSS,-1000.0,True,0.809,0.337,0.234,0.355,1.73,1.06,19,False,True,False,3.62,0.5-1%,30-50%
2019-08-21,Wednesday,10:17,10,LONG,bullish,221.83,221.03,226.25,221.03,LOSS,-1000.0,False,1.417,0.581,0.053,0.362,0.83,1.01,21,False,False,False,3.55,1-1.5%,50-70%
2019-08-22,Thursday,10:00,10,LONG,bullish,224.27,223.56,228.18,223.56,LOSS,-1000.0,True,0.873,0.387,0.085,0.317,0.28,1.01,5,True,True,True,4.735,0.5-1%,30-50%
2019-08-23,Friday,10:18,10,LONG,bullish,219.81,219.35,222.34,219.35,LOSS,-1000.0,False,0.706,0.413,0.196,0.209,0.74,1.2,8,False,False,False,6.362,0.5-1%,30-50%
2019-08-26,Monday,09:57,9,LONG,bullish,213.49,213.27,214.7,213.27,LOSS,-1000.0,False,1.383,0.575,0.084,0.103,4.41,2.18,10,False,True,True,1.816,1-1.5%,50-70%
2019-08-27,Tuesday,10:33,10,LONG,bullish,218.25,217.69,221.33,217.69,LOSS,-1000.0,True,1.067,0.515,0.118,0.257,0.98,1.14,26,True,True,True,3.155,1-1.5%,50-70%
2019-08-28,Wednesday,09:51,9,LONG,bullish,215.66,215.14,218.53,215.14,LOSS,-1000.0,False,0.657,0.424,0.293,0.242,0.59,1.23,8,False,False,False,2.294,0.5-1%,30-50%
2019-08-29,Thursday,09:42,9,SHORT,bearish,218.8,219.22,216.51,219.22,LOSS,-1000.0,True,0.845,0.349,0.137,0.191,0.0,1.46,1,False,False,True,2.662,0.5-1%,30-50%
2019-08-30,Friday,10:44,10,SHORT,bearish,228.69,228.96,227.23,228.96,LOSS,-1000.0,True,1.538,0.424,0.052,0.116,1.07,1.53,4,False,False,True,4.795,1.5-2%,30-50%
2019-09-03,Tuesday,10:04,10,SHORT,bearish,226.6,227.45,221.93,227.45,LOSS,-1000.0,True,1.242,0.63,0.286,0.375,0.94,1.02,34,False,False,True,2.859,1-1.5%,50-70%
2019-09-04,Wednesday,10:06,10,SHORT,bearish,225.55,226.28,221.51,226.28,LOSS,-1000.0,False,0.516,0.06,0.122,0.326,0.22,1.09,15,True,True,False,4.073,0.5-1%,<30%
2019-09-05,Thursday,10:12,10,LONG,bullish,223.43,222.47,228.74,228.74,WIN,5500.0,False,0.968,0.679,0.063,0.431,5.51,0.44,223,False,True,True,4.027,0.5-1%,50-70%
2019-09-06,Friday,11:17,11,LONG,bullish,227.58,227.29,229.21,229.21,WIN,5500.0,False,0.955,0.198,0.119,0.13,5.88,0.78,61,False,False,False,2.1,0.5-1%,<30%
2019-09-09,Monday,12:43,12,SHORT,bearish,230.02,230.3,228.48,230.3,LOSS,-1000.0,True,0.73,0.244,0.133,0.122,0.07,1.86,1,False,False,True,2.275,0.5-1%,<30%
2019-09-10,Tuesday,09:49,9,SHORT,bearish,230.31,230.83,227.43,230.83,LOSS,-1000.0,True,0.918,0.579,0.208,0.227,1.1,1.0,8,False,False,True,3.032,0.5-1%,50-70%
2019-09-11,Wednesday,10:00,10,LONG,bullish,239.24,238.97,240.72,238.97,LOSS,-1000.0,False,0.623,0.021,0.334,0.112,0.96,1.62,2,False,True,True,5.502,0.5-1%,<30%
2019-09-12,Thursday,10:22,10,LONG,bullish,250.91,250.0,255.95,250.0,LOSS,-1000.0,True,1.365,0.382,0.327,0.365,2.83,1.49,16,True,False,False,3.669,1-1.5%,30-50%
2019-09-13,Friday,09:45,9,LONG,bullish,247.67,246.74,252.79,246.74,LOSS,-1000.0,False,0.575,0.38,0.094,0.376,0.84,1.04,12,False,False,False,1.558,0.5-1%,30-50%
2019-09-16,Monday,09:53,9,LONG,bullish,246.79,246.36,249.15,246.36,LOSS,-1000.0,True,0.748,0.117,0.118,0.174,1.3,1.05,11,True,False,False,2.881,0.5-1%,<30%
2019-09-17,Tuesday,10:56,10,SHORT,bearish,241.5,241.56,241.14,241.14,WIN,5500.0,False,0.611,0.324,0.051,0.027,6.23,0.0,3,True,False,True,2.155,0.5-1%,30-50%
2019-09-18,Wednesday,09:54,9,LONG,bullish,247.34,247.0,249.23,247.0,LOSS,-1000.0,True,0.807,0.673,0.02,0.139,2.4,1.94,9,True,False,False,2.369,0.5-1%,50-70%
2019-09-19,Thursday,10:11,10,LONG,bullish,246.77,246.43,248.65,246.43,LOSS,-1000.0,False,0.468,0.37,0.049,0.138,0.38,2.26,2,False,True,True,1.991,<0.5%,30-50%
2019-09-20,Friday,10:00,10,SHORT,bearish,244.78,245.17,242.64,242.64,WIN,5500.0,False,0.701,0.633,0.073,0.159,5.64,0.79,73,True,True,False,3.633,0.5-1%,50-70%
2019-09-23,Monday,11:13,11,LONG,bullish,242.79,242.52,244.31,242.52,LOSS,-1000.0,True,0.692,0.554,0.113,0.113,0.67,1.04,2,True,True,True,2.962,0.5-1%,50-70%
2019-09-24,Tuesday,09:45,9,SHORT,bearish,238.73,239.45,234.79,234.79,WIN,5500.0,False,1.151,0.636,0.104,0.3,5.66,0.25,26,True,True,False,8.563,1-1.5%,50-70%
2019-09-25,Wednesday,10:12,10,SHORT,bearish,222.0,223.25,215.12,223.25,LOSS,-1000.0,True,0.806,0.22,0.3,0.563,1.04,1.14,23,False,False,True,4.737,0.5-1%,<30%
2019-09-26,Thursday,10:45,10,SHORT,bearish,230.15,230.33,229.16,230.33,LOSS,-1000.0,False,1.667,0.458,0.044,0.079,0.66,3.21,2,True,False,True,7.396,1.5-2%,30-50%
2019-09-27,Friday,09:45,9,SHORT,bearish,243.51,244.55,237.79,244.55,LOSS,-1000.0,True,1.942,0.657,0.453,0.427,2.48,1.49,44,False,True,False,4.1,1.5-2%,50-70%
2019-09-30,Monday,10:39,10,SHORT,bearish,242.4,242.6,241.3,241.3,WIN,5500.0,True,0.753,0.408,0.049,0.083,6.0,0.5,5,False,True,False,3.238,0.5-1%,30-50%
2019-10-01,Tuesday,10:10,10,SHORT,bearish,240.55,241.0,238.08,241.0,LOSS,-1000.0,True,0.594,0.345,0.062,0.187,0.04,1.0,2,False,False,True,2.82,0.5-1%,30-50%
2019-10-02,Wednesday,10:02,10,LONG,bullish,243.25,242.45,247.65,242.45,LOSS,-1000.0,False,0.712,0.711,0.289,0.329,1.75,1.06,24,False,False,False,6.619,0.5-1%,>70%
2019-10-03,Thursday,10:23,10,SHORT,bearish,228.21,229.38,221.76,229.38,LOSS,-1000.0,True,1.5,0.037,0.174,0.514,0.47,1.27,3,False,True,False,4.386,1-1.5%,<30%
2019-10-04,Friday,09:43,9,LONG,bullish,233.59,232.62,238.93,232.62,LOSS,-1000.0,False,0.886,0.328,0.091,0.416,1.22,1.08,17,False,False,False,2.88,0.5-1%,30-50%
2019-10-07,Monday,10:21,10,LONG,bullish,231.64,231.27,233.66,233.66,WIN,5500.0,False,0.836,0.401,0.091,0.159,5.55,0.54,12,False,True,True,4.324,0.5-1%,30-50%
2019-10-08,Tuesday,11:06,11,LONG,bullish,238.5,237.99,241.3,237.99,LOSS,-1000.0,True,1.035,0.262,0.004,0.214,0.2,1.12,3,True,True,True,3.971,1-1.5%,<30%
2019-10-09,Wednesday,09:56,9,LONG,bullish,242.84,242.23,246.18,246.18,WIN,5500.0,True,0.725,0.131,0.087,0.25,5.54,0.62,130,True,False,False,2.739,0.5-1%,<30%
2019-10-10,Thursday,11:36,11,SHORT,bearish,246.24,246.5,244.81,246.5,LOSS,-1000.0,True,0.636,0.218,0.055,0.106,0.44,1.04,1,False,False,True,3.156,0.5-1%,<30%
2019-10-11,Friday,10:45,10,LONG,bullish,249.74,248.93,254.2,248.93,LOSS,-1000.0,True,0.473,0.462,0.104,0.324,1.65,1.67,77,True,True,True,2.571,<0.5%,30-50%
2019-10-14,Monday,09:49,9,LONG,bullish,250.99,250.58,253.25,250.58,LOSS,-1000.0,True,1.183,0.694,0.025,0.163,0.0,1.12,1,True,True,True,4.67,1-1.5%,50-70%
2019-10-15,Tuesday,11:18,11,LONG,bullish,256.81,256.46,258.74,258.74,WIN,5500.0,False,1.241,0.811,0.109,0.136,5.69,0.0,45,False,True,True,2.287,1-1.5%,>70%
2019-10-16,Wednesday,10:22,10,LONG,bullish,259.49,259.26,260.76,260.76,WIN,5500.0,True,1.018,0.719,0.134,0.089,6.48,0.09,14,True,True,True,2.374,1-1.5%,>70%
2019-10-17,Thursday,09:56,9,SHORT,bearish,262.46,262.93,259.87,262.93,LOSS,-1000.0,True,1.055,0.68,0.097,0.179,4.87,4.34,364,False,False,True,2.22,1-1.5%,50-70%
2019-10-18,Friday,10:03,10,SHORT,bearish,260.54,260.9,258.56,258.56,WIN,5500.0,True,0.631,0.939,0.142,0.138,6.06,0.17,42,False,True,False,2.947,0.5-1%,>70%
2019-10-21,Monday,09:55,9,SHORT,bearish,257.29,258.06,253.02,253.02,WIN,5500.0,False,0.483,0.168,0.097,0.301,6.66,0.5,162,True,True,False,3.612,<0.5%,<30%
2019-10-22,Tuesday,10:29,10,LONG,bullish,253.61,253.22,255.76,253.22,LOSS,-1000.0,False,0.437,0.288,0.051,0.154,1.49,1.02,10,False,True,True,2.948,<0.5%,<30%
2019-10-23,Wednesday,10:10,10,LONG,bullish,253.06,252.8,254.51,252.8,LOSS,-1000.0,False,0.863,0.846,0.087,0.104,0.14,1.59,1,False,True,True,22.507,0.5-1%,>70%
2019-10-24,Thursday,09:55,9,SHORT,bearish,298.79,301.34,284.77,299.0,TIMEOUT,-82.35,True,2.467,0.111,0.189,0.853,3.76,0.66,454,False,True,False,5.224,2-3%,<30%
2019-10-25,Friday,10:34,10,LONG,bullish,306.67,306.0,310.38,310.38,WIN,5500.0,False,1.143,0.379,0.108,0.22,6.26,0.84,16,False,True,True,11.402,1-1.5%,30-50%
2019-10-28,Monday,09:45,9,LONG,bullish,340.33,337.64,355.12,337.64,LOSS,-1000.0,True,2.309,0.721,0.672,0.79,0.0,1.37,3,True,True,True,5.573,2-3%,>70%
2019-10-29,Tuesday,10:01,10,SHORT,bearish,317.13,319.37,304.83,319.37,LOSS,-1000.0,True,1.23,0.076,0.066,0.705,0.82,1.05,19,False,True,False,3.976,1-1.5%,<30%
2019-10-30,Wednesday,11:38,11,SHORT,bearish,312.11,312.56,309.67,312.56,LOSS,-1000.0,True,0.877,0.234,0.005,0.142,1.24,1.42,5,False,False,True,2.827,0.5-1%,<30%
2019-10-31,Thursday,09:47,9,LONG,bullish,316.84,315.63,323.51,315.63,LOSS,-1000.0,True,0.507,0.566,0.254,0.383,0.71,1.02,3,True,False,False,1.984,0.5-1%,50-70%
2019-11-01,Friday,09:51,9,SHORT,bearish,314.11,315.01,309.18,315.01,LOSS,-1000.0,False,0.466,0.558,0.064,0.286,0.0,1.08,3,True,True,False,2.402,<0.5%,50-70%
2019-11-04,Monday,09:55,9,SHORT,bearish,311.11,312.54,303.25,312.54,LOSS,-1000.0,False,0.896,0.657,0.086,0.46,1.29,1.15,33,True,False,True,4.038,0.5-1%,50-70%
2019-11-05,Tuesday,12:59,12,LONG,bullish,317.9,317.44,320.43,317.44,LOSS,-1000.0,False,1.102,0.605,0.069,0.145,2.83,1.48,48,False,False,False,2.317,1-1.5%,50-70%
2019-11-06,Wednesday,09:43,9,LONG,bullish,320.43,319.03,328.1,319.03,LOSS,-1000.0,True,0.495,0.044,0.207,0.435,0.01,1.04,2,True,True,True,3.96,<0.5%,<30%
2019-11-07,Thursday,09:48,9,LONG,bullish,332.21,330.54,341.39,330.54,LOSS,-1000.0,True,0.901,0.007,0.139,0.503,0.41,1.09,16,True,True,True,4.256,0.5-1%,<30%
2019-11-08,Friday,10:01,10,LONG,bullish,334.23,333.26,339.57,336.93,TIMEOUT,2783.51,False,0.809,0.519,0.092,0.29,3.32,0.43,394,False,True,True,1.481,0.5-1%,50-70%
2019-11-11,Monday,09:58,9,LONG,bullish,346.85,346.0,351.52,346.0,LOSS,-1000.0,True,1.322,0.162,0.136,0.245,0.42,1.79,2,True,True,True,4.077,1-1.5%,<30%
2019-11-12,Tuesday,14:18,14,LONG,bullish,345.3,344.77,348.22,348.22,WIN,5500.0,False,0.644,0.513,0.165,0.153,5.77,0.96,84,False,True,True,1.832,0.5-1%,50-70%
2019-11-13,Wednesday,10:11,10,LONG,bullish,354.72,354.27,357.2,354.27,LOSS,-1000.0,False,0.728,0.085,0.358,0.127,1.59,1.81,6,False,False,False,3.311,0.5-1%,<30%
2019-11-14,Thursday,10:35,10,LONG,bullish,346.89,346.23,350.54,346.23,LOSS,-1000.0,True,1.124,0.533,0.143,0.191,1.14,1.27,11,True,True,True,3.167,1-1.5%,50-70%
2019-11-15,Friday,10:48,10,LONG,bullish,351.02,350.17,355.69,350.17,LOSS,-1000.0,False,0.877,0.612,0.037,0.242,0.38,1.38,7,False,True,True,1.268,0.5-1%,50-70%
2019-11-18,Monday,09:43,9,SHORT,bearish,349.5,350.61,343.39,350.61,LOSS,-1000.0,False,0.699,0.363,0.117,0.318,0.92,1.09,16,True,True,False,2.444,0.5-1%,30-50%
2019-11-19,Tuesday,10:30,10,LONG,bullish,351.38,351.0,353.47,353.47,WIN,5500.0,False,0.636,0.404,0.018,0.108,6.08,0.74,5,False,True,True,3.482,0.5-1%,30-50%
2019-11-20,Wednesday,09:58,9,SHORT,bearish,357.49,358.5,351.94,351.94,WIN,5500.0,False,0.728,0.0,0.268,0.283,6.15,0.72,189,True,True,False,3.672,0.5-1%,
2019-11-21,Thursday,10:09,10,SHORT,bearish,356.95,357.97,351.33,357.97,LOSS,-1000.0,True,0.52,0.425,0.106,0.286,0.68,1.03,16,False,False,True,2.447,0.5-1%,30-50%
2019-11-22,Friday,10:00,10,SHORT,bearish,333.63,334.43,329.23,334.43,LOSS,-1000.0,False,2.131,0.86,0.078,0.24,4.54,1.3,58,True,True,False,7.076,2-3%,>70%
2019-11-25,Monday,09:54,9,LONG,bullish,341.05,339.51,349.52,339.51,LOSS,-1000.0,False,1.244,0.866,0.105,0.452,1.11,1.01,50,False,False,False,4.422,1-1.5%,>70%
2019-11-26,Tuesday,10:15,10,SHORT,bearish,333.0,333.53,330.09,330.09,WIN,5500.0,False,0.712,0.326,0.117,0.159,6.09,0.28,205,True,True,False,2.915,0.5-1%,30-50%
2019-11-27,Wednesday,09:39,9,LONG,bullish,332.31,331.38,337.4,331.38,LOSS,-1000.0,False,0.668,0.175,0.065,0.278,0.1,1.15,1,False,True,True,1.625,0.5-1%,<30%
2019-11-29,Friday,10:25,10,LONG,bullish,328.84,328.59,330.21,330.21,WIN,5500.0,False,0.627,0.831,0.119,0.076,6.04,0.84,9,False,False,False,1.661,0.5-1%,>70%
2019-12-02,Monday,10:43,10,LONG,bullish,332.91,332.12,337.26,333.75,TIMEOUT,1063.29,True,1.063,0.783,0.024,0.237,4.4,0.84,356,True,True,True,2.379,1-1.5%,>70%
2019-12-03,Tuesday,10:52,10,LONG,bullish,334.35,333.97,336.43,336.43,WIN,5500.0,True,0.694,0.609,0.051,0.113,5.73,0.6,44,True,True,True,2.38,0.5-1%,50-70%
2019-12-04,Wednesday,09:54,9,LONG,bullish,334.95,334.39,338.03,334.39,LOSS,-1000.0,False,1.074,0.706,0.054,0.167,1.25,1.04,17,False,False,False,1.733,1-1.5%,>70%
2019-12-05,Thursday,16:39,16,SHORT,bearish,332.45,332.5,332.17,332.5,LOSS,-1000.0,True,0.536,0.392,0.093,0.015,0.0,8.0,1,False,False,True,2.324,0.5-1%,30-50%
2019-12-06,Friday,10:32,10,LONG,bullish,336.78,336.47,338.48,336.47,LOSS,-1000.0,True,0.734,0.733,0.062,0.092,1.39,1.45,4,True,True,True,1.455,0.5-1%,>70%
2019-12-09,Monday,09:44,9,LONG,bullish,338.98,338.35,342.43,338.35,LOSS,-1000.0,False,0.509,0.348,0.077,0.185,0.56,1.08,8,False,True,True,2.789,0.5-1%,30-50%
2019-12-10,Tuesday,09:46,9,LONG,bullish,342.87,341.4,350.96,349.0,TIMEOUT,4170.07,True,0.777,0.54,0.136,0.429,5.35,0.2,427,True,True,True,4.044,0.5-1%,50-70%
2019-12-11,Wednesday,09:42,9,LONG,bullish,354.18,353.56,357.61,353.56,LOSS,-1000.0,True,0.67,0.507,0.226,0.176,4.82,1.47,81,True,True,True,2.306,0.5-1%,50-70%
2019-12-12,Thursday,09:42,9,LONG,bullish,358.32,356.91,366.07,360.6,TIMEOUT,1617.02,False,0.781,0.087,0.257,0.394,3.13,0.58,450,False,True,True,2.679,0.5-1%,<30%
2019-12-13,Friday,10:31,10,LONG,bullish,362.73,361.8,367.86,361.8,LOSS,-1000.0,True,0.931,0.622,0.014,0.257,0.13,1.23,6,True,False,False,2.926,0.5-1%,50-70%
2019-12-16,Monday,09:56,9,LONG,bullish,369.88,369.32,372.96,372.96,WIN,5500.0,True,1.141,0.437,0.093,0.151,5.88,0.42,5,True,True,True,6.855,1-1.5%,30-50%
2019-12-17,Tuesday,09:42,9,SHORT,bearish,381.26,383.5,368.94,383.5,LOSS,-1000.0,True,0.671,0.51,0.082,0.588,0.62,1.04,19,False,True,False,2.528,0.5-1%,50-70%
2019-12-18,Wednesday,10:01,10,LONG,bullish,386.78,385.86,391.85,385.86,LOSS,-1000.0,True,1.233,0.748,0.098,0.238,1.43,1.05,20,True,True,True,4.833,1-1.5%,>70%
2019-12-19,Thursday,10:23,10,LONG,bullish,401.69,400.8,406.6,406.6,WIN,5500.0,True,1.253,0.256,0.377,0.222,5.79,0.55,41,True,True,True,3.838,1-1.5%,<30%
2019-12-20,Friday,09:53,9,SHORT,bearish,406.81,408.25,398.89,408.25,LOSS,-1000.0,False,0.973,0.26,0.196,0.354,1.1,1.2,11,True,False,True,3.164,0.5-1%,<30%
2019-12-23,Monday,09:39,9,LONG,bullish,417.5,415.51,428.43,419.69,TIMEOUT,1102.19,True,1.207,0.61,0.217,0.476,2.27,0.98,449,True,True,True,3.431,1-1.5%,50-70%
2019-12-24,Tuesday,09:43,9,LONG,bullish,415.42,414.14,422.46,422.46,WIN,5500.0,False,1.355,0.822,0.183,0.308,5.53,0.87,149,False,True,True,3.134,1-1.5%,>70%
2019-12-26,Thursday,12:25,12,SHORT,bearish,427.12,428.13,421.57,428.13,LOSS,-1000.0,True,0.85,0.125,0.03,0.236,0.06,1.17,2,False,False,True,1.923,0.5-1%,<30%
2019-12-27,Friday,09:54,9,SHORT,bearish,429.85,431.5,420.78,431.5,LOSS,-1000.0,False,1.076,0.27,0.098,0.384,2.27,1.12,29,True,True,False,2.565,1-1.5%,<30%
2019-12-30,Monday,13:56,13,SHORT,bearish,416.91,417.65,412.84,412.84,WIN,5500.0,False,1.822,0.971,0.112,0.177,5.82,0.68,187,True,True,False,5.58,1.5-2%,>70%
2019-12-31,Tuesday,09:45,9,LONG,bullish,415.26,413.5,424.97,418.5,TIMEOUT,1832.86,True,2.158,0.597,0.175,0.425,3.41,0.77,422,True,True,True,4.64,2-3%,50-70%
2020-01-02,Thursday,09:48,9,SHORT,bearish,423.86,424.73,419.09,424.73,LOSS,-1000.0,True,0.847,0.441,0.421,0.205,2.48,1.18,12,False,False,True,3.245,0.5-1%,30-50%
2020-01-03,Friday,09:50,9,SHORT,bearish,445.41,447.74,432.61,447.74,LOSS,-1000.0,True,1.945,0.531,0.112,0.522,0.85,1.19,6,False,False,True,7.62,1.5-2%,50-70%
2020-01-06,Monday,09:56,9,SHORT,bearish,442.6,444.59,431.66,444.59,LOSS,-1000.0,True,1.601,0.668,0.039,0.449,0.73,1.01,51,False,False,True,3.31,1.5-2%,50-70%
2020-01-07,Tuesday,19:44,19,SHORT,bearish,453.94,455.02,448.0,455.02,LOSS,-1000.0,False,0.664,0.693,0.224,0.238,1.32,1.77,8,True,False,True,4.212,0.5-1%,50-70%
2020-01-08,Wednesday,09:41,9,SHORT,bearish,470.54,472.71,458.64,472.71,LOSS,-1000.0,True,1.078,0.201,0.148,0.46,1.07,1.25,11,False,False,True,7.45,1-1.5%,<30%
2020-01-09,Thursday,10:26,10,SHORT,bearish,491.1,493.5,477.9,493.5,LOSS,-1000.0,False,1.322,0.677,0.573,0.489,0.18,1.29,2,True,True,False,5.392,1-1.5%,50-70%
2020-01-10,Friday,11:59,11,SHORT,bearish,475.66,477.0,468.29,477.0,LOSS,-1000.0,False,1.154,0.511,0.038,0.282,1.17,1.22,26,True,True,False,3.213,1-1.5%,50-70%
2020-01-13,Monday,10:08,10,LONG,bullish,504.78,503.5,511.82,503.5,LOSS,-1000.0,True,2.308,0.619,0.133,0.254,0.0,1.21,1,True,True,True,10.215,2-3%,50-70%
2020-01-14,Tuesday,09:40,9,SHORT,bearish,535.08,539.49,510.83,539.49,LOSS,-1000.0,False,1.548,0.445,0.391,0.824,0.02,1.57,4,True,False,True,4.253,1.5-2%,30-50%
2020-01-15,Wednesday,14:02,14,SHORT,bearish,526.91,528.44,518.49,528.44,LOSS,-1000.0,True,1.153,0.105,0.151,0.29,0.27,1.6,5,False,True,False,3.943,1-1.5%,<30%
2020-01-16,Thursday,09:45,9,LONG,bullish,507.28,505.56,516.75,505.56,LOSS,-1000.0,True,2.454,0.775,0.348,0.339,0.3,1.51,1,True,True,True,4.429,2-3%,>70%
2020-01-17,Friday,11:18,11,SHORT,bearish,508.25,509.81,499.66,509.81,LOSS,-1000.0,True,0.988,0.923,0.065,0.307,0.16,1.23,8,False,True,False,3.013,0.5-1%,>70%
2020-01-21,Tuesday,09:49,9,SHORT,bearish,536.1,537.7,527.3,537.7,LOSS,-1000.0,True,1.984,0.665,0.095,0.298,0.06,1.08,2,False,False,True,9.545,1.5-2%,50-70%
2020-01-22,Wednesday,09:45,9,SHORT,bearish,564.5,567.41,548.5,567.41,LOSS,-1000.0,False,1.916,0.282,0.231,0.515,0.41,1.5,7,True,False,True,6.731,1.5-2%,<30%
2020-01-23,Thursday,12:15,12,LONG,bullish,567.29,565.0,579.88,565.0,LOSS,-1000.0,False,2.121,0.185,0.461,0.404,0.59,1.14,21,False,True,True,4.644,2-3%,<30%
